2023/10/16 13:54:44, -0.5549,  0.0414,  0.1650,  1.7341,  0.0368,  1.5448
2023/10/16 13:54:44, -0.5545,  0.0415,  0.1650,  1.7352,  0.0361,  1.5515
2023/10/16 13:54:44, -0.5548,  0.0417,  0.1650,  1.7152,  0.0373,  1.5533
2023/10/16 13:54:44, -0.5553,  0.0419,  0.1650,  1.7211,  0.0400,  1.5461
2023/10/16 13:54:44, -0.5552,  0.0418,  0.1647,  1.7154,  0.0390,  1.5577
2023/10/16 13:54:44, -0.5550,  0.0415,  0.1642,  1.7209,  0.0402,  1.5535
2023/10/16 13:54:44, -0.5560,  0.0413,  0.1639,  1.7251,  0.0397,  1.5443
2023/10/16 13:54:44, -0.5565,  0.0413,  0.1638,  1.7143,  0.0398,  1.5474
2023/10/16 13:54:44, -0.5557,  0.0415,  0.1633,  1.7545,  0.0418,  1.5373
2023/10/16 13:54:44, -0.5556,  0.0412,  0.1629,  1.7577,  0.0419,  1.5426
2023/10/16 13:54:45, -0.5571,  0.0408,  0.1627,  1.7167,  0.0406,  1.5401
2023/10/16 13:54:45, -0.5563,  0.0413,  0.1626,  1.7159,  0.0409,  1.5492
2023/10/16 13:54:45, -0.5566,  0.0412,  0.1623,  1.7361,  0.0412,  1.5422
2023/10/16 13:54:45, -0.5565,  0.0409,  0.1617,  1.7610,  0.0419,  1.5257
2023/10/16 13:54:45, -0.5563,  0.0412,  0.1620,  1.7390,  0.0408,  1.5440
2023/10/16 13:54:45, -0.5565,  0.0411,  0.1618,  1.7367,  0.0415,  1.5406
2023/10/16 13:54:45, -0.5568,  0.0412,  0.1619,  1.7391,  0.0417,  1.5387
2023/10/16 13:54:45, -0.5567,  0.0412,  0.1619,  1.7423,  0.0423,  1.5339
2023/10/16 13:54:45, -0.5569,  0.0412,  0.1619,  1.7316,  0.0407,  1.5395
2023/10/16 13:54:45, -0.5559,  0.0411,  0.1617,  1.7562,  0.0444,  1.5231
2023/10/16 13:54:46, -0.5569,  0.0411,  0.1618,  1.7388,  0.0425,  1.5321
2023/10/16 13:54:46, -0.5566,  0.0413,  0.1620,  1.7211,  0.0416,  1.5431
2023/10/16 13:54:46, -0.5564,  0.0413,  0.1619,  1.7445,  0.0423,  1.5424
2023/10/16 13:54:46, -0.5565,  0.0414,  0.1617,  1.7344,  0.0426,  1.5397
2023/10/16 13:54:46, -0.5564,  0.0417,  0.1616,  1.7338,  0.0405,  1.5476
2023/10/16 13:54:46, -0.5563,  0.0420,  0.1613,  1.7599,  0.0411,  1.5247
2023/10/16 13:54:46, -0.5554,  0.0446,  0.1624,  1.6930,  0.0469,  1.5501
2023/10/16 13:54:46, -0.5527,  0.0472,  0.1634,  1.7073,  0.0507,  1.5579
2023/10/16 13:54:46, -0.5493,  0.0503,  0.1648,  1.6869,  0.0510,  1.5752
2023/10/16 13:54:46, -0.5401,  0.0625,  0.1723,  1.6717,  0.0532,  1.6704
2023/10/16 13:54:47, -0.5191,  0.0879,  0.1786,  1.6207,  0.0248,  1.8321
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.5112,  0.1144,  0.1851,  1.4760,  0.0437,  1.9248
2023/10/16 13:54:47, -0.4267, -0.0531,  0.0071,  0.0380, -0.0279,  1.8180
2023/10/16 13:54:47, -0.4252, -0.0535,  0.0072,  0.0397, -0.0280,  1.8130
2023/10/16 13:54:48, -0.4249, -0.0535,  0.0073,  0.0402, -0.0278,  1.8133
2023/10/16 13:54:48, -0.4252, -0.0535,  0.0072,  0.0403, -0.0277,  1.8130
2023/10/16 13:54:48, -0.4252, -0.0535,  0.0071,  0.0402, -0.0280,  1.8133
2023/10/16 13:54:48, -0.4253, -0.0535,  0.0071,  0.0406, -0.0279,  1.8132
2023/10/16 13:54:48, -0.4253, -0.0536,  0.0071,  0.0405, -0.0278,  1.8133
2023/10/16 13:54:48, -0.4253, -0.0536,  0.0071,  0.0407, -0.0281,  1.8132
2023/10/16 13:54:48, -0.4249, -0.0535,  0.0072,  0.0401, -0.0277,  1.8133
2023/10/16 13:54:48, -0.4252, -0.0535,  0.0072,  0.0405, -0.0276,  1.8135
2023/10/16 13:54:48, -0.4251, -0.0535,  0.0072,  0.0403, -0.0280,  1.8136
2023/10/16 13:54:48, -0.4253, -0.0535,  0.0072,  0.0405, -0.0277,  1.8136
2023/10/16 13:54:49, -0.4253, -0.0535,  0.0072,  0.0404, -0.0282,  1.8130
2023/10/16 13:54:49, -0.4252, -0.0535,  0.0072,  0.0404, -0.0278,  1.8128
2023/10/16 13:54:49, -0.4252, -0.0536,  0.0072,  0.0402, -0.0278,  1.8130
2023/10/16 13:54:49, -0.4252, -0.0536,  0.0072,  0.0406, -0.0278,  1.8130
2023/10/16 13:54:49, -0.4252, -0.0535,  0.0072,  0.0406, -0.0278,  1.8133
2023/10/16 13:54:49, -0.4253, -0.0536,  0.0072,  0.0410, -0.0279,  1.8133
2023/10/16 13:54:49, -0.4252, -0.0535,  0.0072,  0.0405, -0.0273,  1.8134
2023/10/16 13:54:49, -0.4252, -0.0535,  0.0072,  0.0407, -0.0274,  1.8134
2023/10/16 13:54:49, -0.4251, -0.0535,  0.0072,  0.0403, -0.0275,  1.8131
2023/10/16 13:54:49, -0.4250, -0.0535,  0.0072,  0.0402, -0.0278,  1.8135
2023/10/16 13:54:50, -0.4251, -0.0535,  0.0072,  0.0406, -0.0278,  1.8132
2023/10/16 13:54:50, -0.4253, -0.0536,  0.0072,  0.0406, -0.0278,  1.8137
2023/10/16 13:54:50, -0.4253, -0.0535,  0.0072,  0.0407, -0.0280,  1.8132
2023/10/16 13:54:50, -0.4252, -0.0536,  0.0072,  0.0404, -0.0278,  1.8134
2023/10/16 13:54:50, -0.4252, -0.0536,  0.0072,  0.0405, -0.0276,  1.8130
2023/10/16 13:54:50, -0.4251, -0.0535,  0.0072,  0.0405, -0.0275,  1.8134
2023/10/16 13:54:50, -0.4252, -0.0536,  0.0072,  0.0405, -0.0276,  1.8133
2023/10/16 13:54:50, -0.4254, -0.0536,  0.0071,  0.0406, -0.0281,  1.8135
2023/10/16 13:54:50, -0.4253, -0.0536,  0.0072,  0.0404, -0.0277,  1.8132
2023/10/16 13:54:50, -0.4251, -0.0535,  0.0072,  0.0404, -0.0277,  1.8133
2023/10/16 13:54:51, -0.4252, -0.0536,  0.0072,  0.0403, -0.0277,  1.8135
2023/10/16 13:54:51, -0.4251, -0.0535,  0.0072,  0.0407, -0.0275,  1.8136
2023/10/16 13:54:51, -0.4253, -0.0536,  0.0072,  0.0404, -0.0279,  1.8128
2023/10/16 13:54:51, -0.4254, -0.0536,  0.0072,  0.0407, -0.0278,  1.8127
2023/10/16 13:54:51, -0.4253, -0.0536,  0.0072,  0.0405, -0.0277,  1.8130
2023/10/16 13:54:51, -0.4254, -0.0536,  0.0072,  0.0407, -0.0279,  1.8131
2023/10/16 13:54:51, -0.4254, -0.0536,  0.0072,  0.0406, -0.0277,  1.8133
2023/10/16 13:54:51, -0.4253, -0.0536,  0.0072,  0.0409, -0.0275,  1.8134
2023/10/16 13:54:51, -0.4252, -0.0536,  0.0072,  0.0409, -0.0278,  1.8133
2023/10/16 13:54:51, -0.4253, -0.0536,  0.0072,  0.0408, -0.0275,  1.8132
2023/10/16 13:54:52, -0.4254, -0.0536,  0.0072,  0.0406, -0.0277,  1.8133
2023/10/16 13:54:52, -0.4252, -0.0535,  0.0072,  0.0403, -0.0278,  1.8130
2023/10/16 13:54:52, -0.4252, -0.0535,  0.0072,  0.0405, -0.0275,  1.8131
2023/10/16 13:54:52, -0.4251, -0.0535,  0.0073,  0.0405, -0.0274,  1.8130
2023/10/16 13:54:52, -0.4253, -0.0536,  0.0072,  0.0406, -0.0275,  1.8129
2023/10/16 13:54:52, -0.4253, -0.0536,  0.0072,  0.0406, -0.0275,  1.8134
2023/10/16 13:54:52, -0.4253, -0.0536,  0.0072,  0.0408, -0.0275,  1.8129
2023/10/16 13:54:52, -0.4252, -0.0535,  0.0072,  0.0409, -0.0275,  1.8131
2023/10/16 13:54:52, -0.4251, -0.0535,  0.0073,  0.0408, -0.0272,  1.8131
2023/10/16 13:54:52, -0.4252, -0.0535,  0.0072,  0.0409, -0.0275,  1.8127
2023/10/16 13:54:53, -0.4249, -0.0535,  0.0073,  0.0406, -0.0274,  1.8131
2023/10/16 13:54:53, -0.4250, -0.0535,  0.0073,  0.0408, -0.0276,  1.8132
